,DB00006,DB00007,DB00014,DB00027,DB00035,DB00050,DB00067,DB00080,DB00091,DB00093,DB00104,DB00106,DB00114,DB00115,DB00116,DB00117,DB00118,DB00119,DB00120,DB00121,DB00122,DB00123,DB00125,DB00126,DB00127,DB00128,DB00129,DB00130,DB00131,DB00132,DB00133,DB00134,DB00135,DB00136,DB00137,DB00138,DB00139,DB00140,DB00141,DB00142,DB00143,DB00144,DB00145,DB00146,DB00147,DB00148,DB00149,DB00150,DB00151,DB00152,DB00153,DB00154,DB00155,DB00156,DB00157,DB00158,DB00159,DB00160,DB00161,DB00162,DB00163,DB00165,DB00166,DB00167,DB00168,DB00169,DB00170,DB00171,DB00172,DB00173,DB00174,DB00175,DB00176,DB00177,DB00178,DB00179,DB00180,DB00181,DB00182,DB00183,DB00184,DB00185,DB00186,DB00187,DB00188,DB00189,DB00190,DB00191,DB00192,DB00193,DB00194,DB00195,DB00196,DB00197,DB00198,DB00199,DB00200,DB00201,DB00202,DB00203
DB00104,0.5043478260869565,0.7307692307692307,0.6923076923076923,0.8434343434343434,0.5373831775700935,0.7025862068965517,0.5529953917050692,0.8066037735849056,0.453551912568306,0.5828877005347594,0.0,0.7117903930131004,0.5401785714285714,0.6234817813765182,0.591304347826087,0.4615384615384615,0.4449339207048458,0.0909090909090909,0.4385026737967914,0.2893401015228426,0.1263736263736263,0.2043010752688172,0.2216494845360824,0.1592039800995024,0.1318681318681318,0.175531914893617,0.1989247311827957,0.2063492063492063,0.3782608695652174,0.213903743315508,0.1847826086956521,0.1978609625668449,0.4068627450980392,0.2613065326633166,0.2604166666666667,0.2010869565217391,0.1016042780748663,0.618421052631579,0.3076923076923077,0.1842105263157894,0.2984293193717277,0.2588832487309644,0.1195652173913043,0.2628865979381443,0.555045871559633,0.1510416666666666,0.2043010752688172,0.7631578947368421,0.1783783783783784,0.4419642857142857,0.2670157068062827,0.213903743315508,0.231578947368421,0.217391304347826,0.4495798319327731,0.6340425531914894,0.1891891891891892,0.1576086956521739,0.1837837837837838,0.2245989304812834,0.2610619469026549,0.5502392344497608,0.1818181818181818,0.2043010752688172,0.5154639175257731,0.2617801047120419,0.34375,0.3809523809523809,0.2473118279569892,0.3205741626794258,0.1842105263157894,0.2985074626865671,0.4093264248704663,0.5517241379310345,0.52,0.3222748815165877,0.2775330396475771,0.3980099502487562,0.3646408839779005,0.8477157360406091,0.5837837837837838,0.2193877551020408,0.5742574257425742,0.4259259259259259,0.6717171717171717,0.1243523316062176,0.3738738738738739,0.3461538461538461,0.4867724867724867,0.3627906976744186,0.3883928571428571,0.3888888888888889,0.4072398190045249,0.425531914893617,0.3529411764705882,0.2843601895734597,0.611764705882353,0.3424657534246575,0.1570680628272251,0.5239852398523985
DB00106,0.6068376068376068,0.74,0.7034220532319392,0.6808510638297872,0.5955555555555555,0.9495412844036696,0.6238938053097345,0.6857142857142857,0.3962264150943396,0.4954128440366973,0.7117903930131004,0.0,0.5756302521008403,0.5503597122302158,0.5348837209302325,0.3858921161825726,0.3560606060606061,0.0783410138248847,0.397196261682243,0.2401746724890829,0.1137440758293838,0.1869158878504672,0.1973094170403587,0.148471615720524,0.1184834123222748,0.162037037037037,0.1767441860465116,0.1889400921658986,0.3244274809160305,0.2009345794392523,0.1534883720930232,0.1441441441441441,0.4813084112149532,0.2600896860986547,0.2592592592592592,0.1409090909090909,0.0925925925925925,0.5287356321839081,0.2666666666666666,0.1697247706422018,0.2410714285714285,0.2300884955752212,0.102803738317757,0.2557077625570776,0.5905172413793104,0.1357466063348416,0.1869158878504672,0.6079295154185022,0.1272727272727272,0.389763779527559,0.2534562211981567,0.2009345794392523,0.2054794520547945,0.1759259259259259,0.3888888888888889,0.556390977443609,0.1682242990654205,0.1355140186915887,0.1635514018691588,0.2102803738317757,0.3577586206896552,0.5733333333333334,0.1409090909090909,0.1869158878504672,0.4862385321100917,0.2488479262672811,0.3150684931506849,0.3269961977186312,0.2186046511627907,0.2540983606557377,0.1805555555555555,0.2933333333333333,0.3789954337899543,0.5198237885462555,0.4844444444444444,0.4045454545454545,0.2749003984063745,0.4465116279069767,0.3127962085308057,0.6554621848739496,0.5308056872037915,0.185022026431718,0.5263157894736842,0.4759825327510917,0.5973451327433629,0.1330275229357798,0.4439655172413793,0.2971698113207547,0.4331797235023041,0.4355555555555555,0.33203125,0.4473684210526316,0.4208333333333333,0.4959016393442623,0.3362445414847161,0.270042194092827,0.5473684210526316,0.3064516129032258,0.1461187214611872,0.5275862068965518
DB00114,0.4304347826086956,0.552,0.5247148288973384,0.5,0.4117647058823529,0.5619834710743802,0.4035087719298245,0.5708154506437768,0.3036649214659686,0.3285714285714285,0.5401785714285714,0.5756302521008403,0.0,0.4941634241245136,0.4788135593220339,0.4,0.3521739130434783,0.1,0.3846153846153846,0.1732673267326732,0.1325301204819277,0.1828571428571428,0.1956521739130435,0.1933701657458563,0.0988372093023255,0.1657142857142857,0.1771428571428571,0.1787709497206704,0.3953488372093023,0.2,0.1485714285714285,0.143646408839779,0.4594594594594595,0.238095238095238,0.2569832402234637,0.1333333333333333,0.125,0.4915254237288136,0.2934782608695652,0.1818181818181818,0.2094240837696335,0.2352941176470588,0.1052631578947368,0.2324324324324324,0.9515151515151516,0.1333333333333333,0.1896551724137931,0.5742574257425742,0.1229050279329608,0.4232558139534884,0.2295081967213114,0.2,0.1923076923076923,0.1761363636363636,0.4260869565217391,0.5102880658436214,0.1941176470588235,0.1329479768786127,0.160919540229885,0.2183908045977011,0.3535353535353535,0.8383233532934131,0.1333333333333333,0.1896551724137931,0.4205128205128205,0.2307692307692307,0.3463687150837989,0.391705069124424,0.2011173184357542,0.251207729468599,0.1620111731843575,0.2842105263157894,0.3636363636363636,0.4056603773584906,0.3932038834951456,0.3862433862433862,0.2297297297297297,0.3678756476683937,0.3142857142857143,0.5152838427947598,0.5418994413407822,0.2065217391304347,0.4131455399061033,0.4405940594059406,0.5242718446601942,0.1363636363636363,0.4328358208955223,0.3028571428571429,0.3538461538461538,0.4375,0.3674418604651163,0.415,0.4066985645933014,0.3826086956521739,0.3214285714285714,0.2574257425742574,0.4756554307116105,0.3004694835680751,0.1791907514450867,0.4776119402985074
DB00115,0.4864864864864865,0.6754716981132075,0.6557971014492754,0.6224899598393574,0.4431372549019607,0.572463768115942,0.4351145038167939,0.6168582375478927,0.3555555555555555,0.425531914893617,0.6234817813765182,0.5503597122302158,0.4941634241245136,0.0,0.594488188976378,0.4784482758620689,0.5102880658436214,0.0752212389380531,0.3568281938325991,0.2521367521367521,0.109090909090909,0.1688888888888889,0.2266666666666666,0.167381974248927,0.1085972850678733,0.145374449339207,0.1696428571428571,0.1814159292035398,0.5478260869565217,0.1769911504424778,0.1371681415929203,0.1336206896551724,0.3360655737704918,0.2393162393162393,0.2270742358078602,0.1304347826086956,0.0888888888888888,0.6929460580912863,0.2727272727272727,0.168141592920354,0.2317596566523605,0.2587719298245614,0.09375,0.2347826086956521,0.4708171206225681,0.1504424778761062,0.1741071428571428,0.5714285714285714,0.117391304347826,0.4365079365079365,0.2324561403508772,0.1769911504424778,0.21875,0.163716814159292,0.606694560669456,0.6083650190114068,0.15625,0.125,0.1517857142857142,0.1911111111111111,0.2509652509652509,0.4696356275303643,0.1255411255411255,0.1741071428571428,0.4353448275862069,0.2334801762114537,0.2857142857142857,0.5497835497835498,0.2044444444444444,0.3461538461538461,0.1578947368421052,0.2552301255230125,0.3463203463203463,0.475,0.4721030042918455,0.2771084337349397,0.2653846153846154,0.350210970464135,0.2941176470588235,0.5928853754940712,0.4561403508771929,0.1779661016949152,0.4453441295546558,0.388,0.5352697095435685,0.0987124463519313,0.3333333333333333,0.2850678733031674,0.4096916299559471,0.3227091633466135,0.5217391304347826,0.3614457831325301,0.4285714285714285,0.36,0.3404255319148936,0.2757201646090535,0.948051948051948,0.3817427385892116,0.1504424778761062,0.5066666666666667
DB00116,0.5283842794759825,0.623015873015873,0.5924528301886792,0.5702127659574469,0.5136363636363637,0.5525291828793775,0.4826086956521739,0.6538461538461539,0.3567839195979899,0.4925373134328358,0.591304347826087,0.5348837209302325,0.4788135593220339,0.594488188976378,0.0,0.5323383084577115,0.4690265486725664,0.0947368421052631,0.4521276595744681,0.2772277227722772,0.1,0.2258064516129032,0.2887700534759358,0.144927536231884,0.1351351351351351,0.1904761904761904,0.2204301075268817,0.2473118279569892,0.4266666666666667,0.2222222222222222,0.1623036649214659,0.1752577319587628,0.4195121951219512,0.1971830985915492,0.2,0.1780104712041884,0.1170212765957446,0.6877828054298643,0.2572815533980582,0.2378378378378378,0.3056994818652849,0.2115384615384615,0.1351351351351351,0.1971153846153846,0.4848484848484848,0.2032085561497326,0.2192513368983957,0.5990566037735849,0.1623036649214659,0.4405286343612334,0.2,0.2222222222222222,0.2727272727272727,0.1752577319587628,0.5173913043478261,0.8926829268292683,0.2043010752688172,0.1666666666666666,0.1925133689839572,0.182741116751269,0.2456896551724137,0.4449339207048458,0.1479591836734693,0.2192513368983957,0.5282051282051282,0.1951219512195122,0.3505154639175257,0.4229074889867841,0.2486772486772486,0.4070351758793969,0.2245989304812834,0.2559241706161137,0.3529411764705882,0.5263157894736842,0.4951456310679611,0.2922374429223744,0.2301255230125523,0.4108910891089108,0.3422459893048128,0.6140350877192983,0.4776119402985074,0.1626794258373205,0.4907407407407407,0.3991031390134529,0.6421568627450981,0.1105527638190954,0.3733333333333333,0.3174603174603174,0.4393939393939394,0.32,0.4383561643835616,0.3451327433628318,0.4189189189189189,0.3452380952380952,0.3725490196078431,0.2387387387387387,0.5961538461538461,0.4607843137254901,0.1538461538461538,0.6162790697674418
DB00117,0.3649289099526066,0.508695652173913,0.4814814814814814,0.4413145539906103,0.3482587064676617,0.4100418410041841,0.3160377358490566,0.4772727272727273,0.3081761006289308,0.3149171270718232,0.4615384615384615,0.3858921161825726,0.4,0.4784482758620689,0.5323383084577115,0.0,0.5517241379310345,0.140625,0.3354430379746835,0.3517241379310344,0.1395348837209302,0.3174603174603174,0.4435483870967742,0.1666666666666666,0.1746031746031746,0.2635658914728682,0.3414634146341463,0.3385826771653543,0.5058139534883721,0.2246376811594203,0.2403100775193798,0.2575757575757575,0.3011363636363636,0.1420118343195266,0.1428571428571428,0.2538461538461538,0.1653543307086614,0.4951923076923077,0.2792207792207792,0.3149606299212598,0.3571428571428571,0.2418300653594771,0.2032520325203252,0.147239263803681,0.4120603015075377,0.2834645669291338,0.296875,0.5649717514124294,0.2403100775193798,0.4971751412429379,0.1428571428571428,0.2246376811594203,0.3968253968253968,0.2575757575757575,0.5185185185185185,0.5673076923076923,0.2366412213740458,0.25,0.2677165354330709,0.125,0.1293532338308457,0.4,0.1897810218978102,0.296875,0.3563218390804598,0.14375,0.1695906432748538,0.5,0.3809523809523809,0.5244755244755245,0.3046875,0.1802325581395348,0.2514619883040935,0.3385416666666667,0.3591160220994475,0.1510416666666666,0.154228855721393,0.2965116279069767,0.2193548387096774,0.4926829268292683,0.4071856287425149,0.1602564102564102,0.3197969543147208,0.2626262626262626,0.4756756756756757,0.1276595744680851,0.2602040816326531,0.1910828025477707,0.2816091954022988,0.1989795918367347,0.5240963855421686,0.2222222222222222,0.3602150537634409,0.2096069868995633,0.3292682926829268,0.2033898305084746,0.4586776859504132,0.4658385093167702,0.1985294117647058,0.3976377952755905
DB00118,0.3109243697478991,0.4606299212598425,0.4490566037735849,0.3907563025210084,0.3053097345132743,0.3778625954198473,0.2948717948717949,0.4186991869918699,0.3107344632768362,0.2718446601941747,0.4449339207048458,0.3560606060606061,0.3521739130434783,0.5102880658436214,0.4690265486725664,0.5517241379310345,0.0,0.1333333333333333,0.2368421052631578,0.3836477987421384,0.1632653061224489,0.2582781456953642,0.326797385620915,0.206060606060606,0.1621621621621621,0.23841059602649,0.26,0.2516129032258064,0.802547770700637,0.1626506024096385,0.2348993288590604,0.2925170068027211,0.2222222222222222,0.1481481481481481,0.1428571428571428,0.2635135135135135,0.1466666666666666,0.4888888888888889,0.3154761904761904,0.2565789473684211,0.3291925465838509,0.2891566265060241,0.1700680272108843,0.1467391304347826,0.3616071428571428,0.2550335570469799,0.25,0.4065420560747663,0.2432432432432432,0.6055555555555555,0.1428571428571428,0.1626506024096385,0.2903225806451613,0.2751677852348993,0.7182320441988951,0.5021459227467812,0.1698113207547169,0.2176870748299319,0.2333333333333333,0.1142857142857142,0.1205357142857142,0.3679245283018867,0.1987179487179487,0.25,0.2935323383084577,0.143646408839779,0.12,0.7924528301886793,0.3026315789473684,0.5921052631578947,0.2483660130718954,0.1947368421052631,0.2081218274111675,0.3317535545023696,0.3106796116504854,0.1342592592592592,0.1851851851851851,0.2048780487804878,0.1513513513513513,0.4601769911504424,0.3282051282051282,0.2974683544303797,0.2850678733031674,0.2744186046511628,0.3878504672897196,0.0958083832335329,0.2098214285714285,0.1283422459893048,0.2048780487804878,0.1772727272727272,0.8344370860927153,0.2372093023255814,0.319047619047619,0.2386831275720164,0.3010752688172043,0.2950819672131147,0.4901185770750988,0.6149068322981367,0.23841059602649,0.430188679245283
DB00119,0.119047619047619,0.0739130434782608,0.0699588477366255,0.078125,0.1032258064516129,0.0772727272727272,0.0981595092024539,0.1029411764705882,0.1868131868131868,0.0952380952380952,0.0909090909090909,0.0783410138248847,0.1,0.0752212389380531,0.0947368421052631,0.140625,0.1333333333333333,0.0,0.1935483870967742,0.2307692307692307,0.2702702702702703,0.375,0.2950819672131147,0.3636363636363636,0.1162790697674418,0.4,0.3829787234042553,0.3461538461538461,0.0890410958904109,0.38,0.4285714285714285,0.4042553191489361,0.1727272727272727,0.1772151898734177,0.2,0.4,0.6,0.0876288659793814,0.2125,0.3673469387755102,0.25,0.2857142857142857,0.4545454545454545,0.1917808219178082,0.1036585365853658,0.3404255319148936,0.4042553191489361,0.1132075471698113,0.4285714285714285,0.0784313725490196,0.1830985915492957,0.38,0.3103448275862069,0.4347826086956521,0.0935672514619883,0.0865384615384615,0.4418604651162791,0.5277777777777778,0.4523809523809524,0.1833333333333333,0.1238938053097345,0.0921052631578947,0.4,0.4042553191489361,0.1623931623931624,0.1857142857142857,0.1764705882352941,0.0878378378378378,0.3214285714285714,0.0350877192982456,0.3673469387755102,0.2409638554216867,0.0961538461538461,0.1376811594202898,0.1496062992125984,0.1308411214953271,0.1891891891891892,0.1714285714285714,0.072289156626506,0.1075268817204301,0.0465116279069767,0.1408450704225352,0.1034482758620689,0.1450381679389313,0.0880503144654088,0.2826086956521739,0.1574803149606299,0.074074074074074,0.1081081081081081,0.1157024793388429,0.0928571428571428,0.1007751937984496,0.0851063829787234,0.10625,0.1683168316831683,0.2282608695652173,0.0720338983050847,0.0967741935483871,0.3404255319148936,0.0580912863070539
DB00120,0.5333333333333333,0.3744493392070485,0.3541666666666667,0.4166666666666667,0.5526315789473685,0.391705069124424,0.525,0.4356435643564356,0.453781512605042,0.6111111111111112,0.4385026737967914,0.397196261682243,0.3846153846153846,0.3568281938325991,0.4521276595744681,0.3354430379746835,0.2368421052631578,0.1935483870967742,0.0,0.3879310344827586,0.1666666666666666,0.4719101123595505,0.3714285714285714,0.2389380530973451,0.1770833333333333,0.3617021276595745,0.4285714285714285,0.40625,0.1789473684210526,0.4888888888888889,0.3297872340425531,0.3505154639175257,0.8301886792452831,0.3620689655172414,0.3796296296296296,0.3333333333333333,0.2282608695652173,0.373134328358209,0.3278688524590163,0.4042553191489361,0.3478260869565217,0.4090909090909091,0.2840909090909091,0.3818181818181818,0.3977272727272727,0.2427184466019417,0.4555555555555555,0.5714285714285714,0.3297872340425531,0.2432432432432432,0.3796296296296296,0.4888888888888889,0.3823529411764705,0.3505154639175257,0.2292682926829268,0.4126213592233009,0.4111111111111111,0.348314606741573,0.4,0.36,0.4117647058823529,0.3915662650602409,0.3333333333333333,0.4555555555555555,0.7787610619469026,0.3703703703703703,0.6019417475728155,0.1770833333333333,0.39,0.1158536585365853,0.3608247422680412,0.4482758620689655,0.6422018348623854,0.5633802816901409,0.7016129032258065,0.5,0.3310810810810811,0.8076923076923077,0.7303370786516854,0.4491978609625668,0.4285714285714285,0.2066115702479339,0.4802631578947368,0.6287878787878788,0.4875,0.2156862745098039,0.65625,0.6703296703296703,0.6637168141592921,0.5267175572519084,0.1847826086956521,0.5447761194029851,0.4729729729729729,0.4666666666666667,0.4409448818897638,0.3484848484848485,0.3417721518987341,0.1420454545454545,0.2427184466019417,0.3168724279835391
DB00121,0.36,0.2584745762711864,0.2449799196787148,0.2536585365853658,0.3987341772151899,0.2532751091703056,0.3795180722891566,0.2672811059907834,0.4107142857142857,0.3925925925925926,0.2893401015228426,0.2401746724890829,0.1732673267326732,0.2521367521367521,0.2772277227722772,0.3517241379310344,0.3836477987421384,0.2307692307692307,0.3879310344827586,0.0,0.2125,0.5466666666666666,0.5357142857142857,0.1904761904761904,0.2894736842105263,0.3950617283950617,0.4935064935064935,0.4814814814814814,0.2514970059880239,0.367816091954023,0.3580246913580246,0.5263157894736842,0.3358208955223881,0.1916666666666666,0.1858407079646017,0.4675324675324675,0.2727272727272727,0.213953488372093,0.4411764705882353,0.4444444444444444,0.6091954022988506,0.4432989690721649,0.3066666666666666,0.2017543859649122,0.1785714285714285,0.3452380952380952,0.45,0.3045977011494253,0.4473684210526316,0.25,0.1858407079646017,0.367816091954023,0.6153846153846154,0.3809523809523809,0.2473684210526315,0.2545454545454545,0.2873563218390804,0.3815789473684211,0.4050632911392405,0.1523809523809524,0.1419354838709677,0.1612903225806451,0.527027027027027,0.45,0.4198473282442748,0.1875,0.171875,0.2485207100591716,0.55,0.1914893617021276,0.4268292682926829,0.2644628099173554,0.2238805970149253,0.3018867924528302,0.4306569343065693,0.1476510067114094,0.2214765100671141,0.3307692307692307,0.208695652173913,0.3264248704663212,0.170886075949367,0.336734693877551,0.2209302325581395,0.2987012987012987,0.2598870056497175,0.1237113402061855,0.2709677419354839,0.1709401709401709,0.3106060606060606,0.2091503267973856,0.2608695652173913,0.2307692307692307,0.2530864197530864,0.3045977011494253,0.4358974358974359,0.3583333333333333,0.2418032786885245,0.2236842105263158,0.313953488372093,0.2151394422310757
DB00122,0.125,0.1071428571428571,0.1012658227848101,0.1243243243243243,0.1168831168831168,0.1121495327102803,0.1111111111111111,0.1133004926108374,0.2823529411764706,0.1300813008130081,0.1263736263736263,0.1137440758293838,0.1325301204819277,0.109090909090909,0.1,0.1395348837209302,0.1632653061224489,0.2702702702702703,0.1666666666666666,0.2125,0.0,0.3137254901960784,0.2903225806451613,0.2063492063492063,0.3243243243243243,0.3333333333333333,0.32,0.2909090909090909,0.1678832116788321,0.1864406779661017,0.4186046511627907,0.34,0.1403508771929824,0.175,0.1971830985915492,0.3333333333333333,0.2564102564102564,0.1276595744680851,0.3066666666666666,0.3076923076923077,0.2638888888888889,0.2638888888888889,0.4411764705882353,0.1891891891891892,0.1446540880503144,0.4883720930232558,0.34,0.1125,0.3260869565217391,0.1527777777777778,0.1971830985915492,0.1864406779661017,0.3050847457627119,0.425531914893617,0.1393939393939394,0.0913461538461538,0.2115384615384615,0.4,0.3777777777777777,0.2413793103448276,0.094017094017094,0.1597222222222222,0.1851851851851851,0.34,0.1810344827586207,0.2,0.0978260869565217,0.1654676258992805,0.3392857142857143,0.091743119266055,0.3076923076923077,0.1555555555555555,0.173469387755102,0.1532846715328467,0.1854838709677419,0.0990990990990991,0.1176470588235294,0.1376146788990825,0.1392405063291139,0.0952380952380952,0.1147540983606557,0.3442622950819672,0.15,0.1796875,0.10828025477707,0.2244897959183673,0.112781954887218,0.1139240506329113,0.1481481481481481,0.1724137931034483,0.1755725190839694,0.1916666666666666,0.1407407407407407,0.1055900621118012,0.202020202020202,0.2666666666666666,0.1043478260869565,0.1229508196721311,0.4883720930232558,0.080168776371308
DB00123,0.2606060606060606,0.1762114537444934,0.1666666666666666,0.1884816753926701,0.2565789473684211,0.184331797235023,0.24375,0.2128712871287128,0.4222222222222222,0.264,0.2043010752688172,0.1869158878504672,0.1828571428571428,0.1688888888888889,0.2258064516129032,0.3174603174603174,0.2582781456953642,0.375,0.4719101123595505,0.5466666666666666,0.3137254901960784,0.0,0.6779661016949152,0.25,0.3333333333333333,0.6938775510204082,0.8888888888888888,0.8,0.1854304635761589,0.4354838709677419,0.6326530612244898,0.6538461538461539,0.3925233644859813,0.1894736842105263,0.2093023255813953,0.66,0.4468085106382978,0.1666666666666666,0.5,0.7755102040816326,0.5714285714285714,0.5714285714285714,0.5813953488372093,0.2022471910112359,0.1893491124260355,0.4561403508771929,0.7916666666666666,0.2792207792207792,0.6326530612244898,0.15625,0.1954022988505747,0.4354838709677419,0.7142857142857143,0.6538461538461539,0.1828571428571428,0.2058823529411764,0.4137931034482758,0.7045454545454546,0.723404255319149,0.1666666666666666,0.1395348837209302,0.1698113207547169,0.4821428571428571,0.7916666666666666,0.3805309734513274,0.1976744186046511,0.1764705882352941,0.1830065359477124,0.7090909090909091,0.1129032258064516,0.7058823529411765,0.28125,0.2523364485981308,0.2642857142857143,0.3495934959349593,0.1463414634146341,0.1968503937007874,0.3619047619047619,0.2386363636363636,0.2150537634408602,0.1313868613138686,0.2317073170731707,0.2,0.2878787878787879,0.2138364779874214,0.1791044776119403,0.3046875,0.1888888888888888,0.2767857142857143,0.1923076923076923,0.193103448275862,0.2180451127819548,0.1768707482993197,0.1939393939393939,0.3939393939393939,0.3711340206185567,0.1617021276595744,0.1386861313868613,0.4310344827586206,0.1363636363636363
DB00125,0.3393939393939394,0.222707423580786,0.2107438016528925,0.2060301507537688,0.3246753246753247,0.2328767123287671,0.2694610778443114,0.2344497607655502,0.41,0.2761194029850746,0.2216494845360824,0.1973094170403587,0.1956521739130435,0.2266666666666666,0.2887700534759358,0.4435483870967742,0.326797385620915,0.2950819672131147,0.3714285714285714,0.5357142857142857,0.2903225806451613,0.6779661016949152,0.0,0.2134831460674157,0.3728813559322034,0.5483870967741935,0.75,0.6885245901639344,0.271523178807947,0.3076923076923077,0.5,0.5230769230769231,0.3170731707317073,0.1454545454545454,0.1584158415841584,0.5238095238095238,0.35,0.2385786802030456,0.4772727272727273,0.6129032258064516,0.618421052631579,0.4302325581395348,0.4464285714285714,0.1538461538461538,0.2022471910112359,0.6,0.6229508196721312,0.2962962962962963,0.5,0.2222222222222222,0.1470588235294117,0.3076923076923077,0.847457627118644,0.5230769230769231,0.2571428571428571,0.2634146341463415,0.3380281690140845,0.543859649122807,0.5666666666666667,0.1304347826086956,0.1111111111111111,0.1845238095238095,0.3333333333333333,0.6229508196721312,0.352,0.1485148514851485,0.1367521367521367,0.2679738562091503,0.7258064516129032,0.2177419354838709,0.5625,0.2142857142857142,0.2148760330578512,0.2925170068027211,0.3560606060606061,0.1159420289855072,0.1538461538461538,0.2892561983471074,0.196078431372549,0.2319587628865979,0.1428571428571428,0.2391304347826087,0.20625,0.2708333333333333,0.2261904761904762,0.15,0.2587412587412587,0.1538461538461538,0.2786885245901639,0.1830985915492957,0.2827586206896552,0.2152777777777778,0.2317880794701986,0.1797752808988764,0.3981481481481481,0.3272727272727272,0.2170212765957447,0.2158273381294964,0.391304347826087,0.1755102040816326
DB00126,0.1857923497267759,0.140495867768595,0.1422924901185771,0.1291866028708134,0.1834319526627219,0.146551724137931,0.1751412429378531,0.1759259259259259,0.2803738317757009,0.1517241379310344,0.1592039800995024,0.148471615720524,0.1933701657458563,0.167381974248927,0.144927536231884,0.1666666666666666,0.206060606060606,0.3636363636363636,0.2389380530973451,0.1904761904761904,0.2063492063492063,0.25,0.2134831460674157,0.0,0.0845070422535211,0.2957746478873239,0.2533333333333333,0.2375,0.189873417721519,0.380281690140845,0.3088235294117647,0.25,0.2539682539682539,0.3406593406593406,0.3614457831325301,0.2602739726027397,0.375,0.1650485436893204,0.26,0.2631578947368421,0.202020202020202,0.3222222222222222,0.2419354838709677,0.3333333333333333,0.2,0.2105263157894736,0.25,0.1573033707865168,0.2361111111111111,0.1479289940828402,0.3294117647058823,0.380281690140845,0.2209302325581395,0.3571428571428571,0.2,0.1333333333333333,0.421875,0.2537313432835821,0.2676056338028169,0.3157894736842105,0.2580645161290322,0.1963190184049079,0.2777777777777778,0.25,0.2222222222222222,0.3333333333333333,0.2169811320754717,0.1875,0.2409638554216867,0.0575539568345323,0.2467532467532467,0.4193548387096774,0.1818181818181818,0.1772151898734177,0.2323943661971831,0.25,0.3529411764705882,0.216,0.1346153846153846,0.1519607843137254,0.1006711409395973,0.1702127659574468,0.1666666666666666,0.3161764705882353,0.1284916201117318,0.2753623188405797,0.2482269503546099,0.1372549019607843,0.1515151515151515,0.2424242424242424,0.1973684210526315,0.2761194029850746,0.1666666666666666,0.2409638554216867,0.3363636363636363,0.2909090909090909,0.1604938271604938,0.1,0.3142857142857143,0.1451612903225806
DB00127,0.1515151515151515,0.1116071428571428,0.1054852320675105,0.1297297297297297,0.1689189189189189,0.1116279069767441,0.1602564102564102,0.1237623762376237,0.2790697674418604,0.217391304347826,0.1318681318681318,0.1184834123222748,0.0988372093023255,0.1085972850678733,0.1351351351351351,0.1746031746031746,0.1621621621621621,0.1162790697674418,0.1770833333333333,0.2894736842105263,0.3243243243243243,0.3333333333333333,0.3728813559322034,0.0845070422535211,0.0,0.3,0.34,0.3090909090909091,0.158273381294964,0.109375,0.2916666666666667,0.2830188679245283,0.1491228070175438,0.0795454545454545,0.0886075949367088,0.3265306122448979,0.1363636363636363,0.1210526315789473,0.2857142857142857,0.3018867924528302,0.3333333333333333,0.2105263157894736,0.3157894736842105,0.0853658536585365,0.1024096385542168,0.3,0.3076923076923077,0.1474358974358974,0.2916666666666667,0.1517241379310344,0.0886075949367088,0.109375,0.3684210526315789,0.2830188679245283,0.1317365269461078,0.1231527093596059,0.1228070175438596,0.3255813953488372,0.3125,0.106060606060606,0.0573770491803278,0.1125827814569536,0.1206896551724138,0.3076923076923077,0.2,0.0897435897435897,0.0736842105263157,0.1560283687943262,0.3818181818181818,0.1881188118811881,0.3529411764705882,0.0714285714285714,0.1717171717171717,0.1438848920863309,0.184,0.0603448275862069,0.0551181102362204,0.1574074074074074,0.2297297297297297,0.1366120218579235,0.1610169491525423,0.2575757575757575,0.1489361702127659,0.1603053435114503,0.1666666666666666,0.109090909090909,0.1119402985074626,0.1866666666666666,0.2254901960784313,0.1322314049586777,0.1654135338345864,0.1707317073170731,0.1397058823529411,0.1049382716049382,0.2371134020618556,0.1616161616161616,0.1038961038961039,0.1311475409836065,0.3,0.0982905982905982
